_id,dc_toy_num,dc_img_url,dc_model_name,dc_bin_num,dc_series,dc_color,dc_year,dc_series_num,dc_collector_num,dc_favourite,dc_notes,dc_duplicate,createdBy,dc_date_added,dc_treasure_hunt,dc_damaged
560370a2d62d105a0c933434,R7554,http://static.christanfergus.com/images/diecast/DSC00882.JPG,CUSTOM V-8 VEGA,3A,FASTER THAN EVER '10,WHITE,2010,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933435,R7556,http://static.christanfergus.com/images/diecast/DSC00940.JPG,TRIUMPH TR6,3A,FASTER THAN EVER '10,BURGANDY,2010,131/240,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933436,V5578,http://static.christanfergus.com/images/diecast/DSC00609.JPG,DATSUN BLUEBIRD 510,3A,FASTER THAN EVER '12,GREY,2012,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933437,V5565,http://static.christanfergus.com/images/diecast/DSC00900.JPG,FORD GTX1,3A,FASTER THAN EVER '12,RED,2012,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933438,V5398,http://static.christanfergus.com/images/diecast/DSC00948.JPG,DATSUN BLUEBIRD 510,3A,FASTER THAN EVER '12,RED,2012,2/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933439,V5396,http://static.christanfergus.com/images/diecast/DSC00970.JPG,FORD GTX1,3A,FASTER THAN EVER '12,WHITE,2012,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343a,V5459,http://static.christanfergus.com/images/diecast/DSC00950.JPG,VOLKSWAGEN BRASILIA,3A,HEAT FLEET '12,BURGANDY,2012,5/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343b,BDR31,http://static.christanfergus.com/images/diecast/IMG_20150730_203035.jpg,1987 TOYOTA PICKUP,3A,HOT WHEELS COOL CLASSICS,GOLD,2014,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343c,BDR44,http://static.christanfergus.com/images/diecast/DSC01078.JPG,HONDA S2000,3A,HOT WHEELS COOL CLASSICS,GOLD,2014,23/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343d,BDR45,http://static.christanfergus.com/images/diecast/DSC01080.JPG,FORD GT,3A,HOT WHEELS COOL CLASSICS,SILVER,2014,24/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343e,BDR46,http://static.christanfergus.com/images/diecast/DSC01082.JPG,65 VOLKSWAGEN FASTBACK,3A,HOT WHEELS COOL CLASSICS,RED,2014,25/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343f,BDR43,http://static.christanfergus.com/images/diecast/DSC01126.JPG,84 HURST OLDS,3A,HOT WHEELS COOL CLASSICS,GOLD,2014,22/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933440,BDR42,http://static.christanfergus.com/images/diecast/IMG_20150627_203421.JPG,69 BOSS 302,3A,HOT WHEELS COOL CLASSICS,TURQUOISE,2014,21/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933441,V5432,http://static.christanfergus.com/images/diecast/DSC00677.JPG,09 FORD FOCUS RS,3A,HW ALL STARS,RED,2012,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933442,V5426,http://static.christanfergus.com/images/diecast/DSC00878.JPG,ASTON MARTIN ONE-77,3A,HW ALL STARS,WHITE,2012,3/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933443,V5428,http://static.christanfergus.com/images/diecast/DSC01008.JPG,FERRARI 599XX,3A,HW ALL STARS '12,RED,2012,5/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933444,V5431,http://static.christanfergus.com/images/diecast/DSC01023.JPG,LAMBORGHINI ESTOQUE,3A,HW ALL STARS '12,YELLOW,2012,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933445,V5567,http://static.christanfergus.com/images/diecast/DSC01033.JPG,FERRARI 458 ITALIA,3A,HW ALL STARS '12,RED,2012,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933446,V5424,http://static.christanfergus.com/images/diecast/DSC00986.JPG,LAMBORGHINI REVENTON,3A,HW ALL STARS '12,RUST,2012,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933447,X1873,http://static.christanfergus.com/images/diecast/DSC00619.JPG,HONDA S2000,3A,HW CITY,RED,2013,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933448,X1664,http://static.christanfergus.com/images/diecast/DSC00691.JPG,PORSCHE CARRERA GT,3A,HW CITY,RED,2013,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933449,X1862,http://static.christanfergus.com/images/diecast/DSC00675.JPG,70 TOYOTA CELICA,3A,HW CITY,YELLOW,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344a,X1733,http://static.christanfergus.com/images/diecast/DSC00685.JPG,SUBARU WRX STI,3A,HW CITY,WHITE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344b,X1632,http://static.christanfergus.com/images/diecast/DSC00715.JPG,70 TOYOTA CELICA,3A,HW CITY,GREEN,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344c,BFC46,http://static.christanfergus.com/images/diecast/DSC00591.JPG,70 TOYOTA CELICA,3A,HW CITY,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344d,BFF82,http://static.christanfergus.com/images/diecast/DSC00625.JPG,FIAT 500,3A,HW CITY,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344e,BFF91,http://static.christanfergus.com/images/diecast/DSC00637.JPG,LAFERRARI,3A,HW CITY,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344f,BFD84,http://static.christanfergus.com/images/diecast/IMG_20150722_204303.jpg,1971 MUSTANG MACH 1,3A,HW CITY 2014 - MUSTANG 50TH,GOLD,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933450,BFG34,http://static.christanfergus.com/images/diecast/IMG_20150823_062656.jpg,70 FORD MUSTANG MACH 1,3A,HW CITY 2014 - MUSTANG 50TH,YELLOW,2014,,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c933451,BFC44,http://static.christanfergus.com/images/diecast/DSC00585.JPG,TOYOTA SUPRA,3A,HW CITY 2014 - NIGHT BURNERZ,BLUE,2014,2/10/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933452,BFC43,http://static.christanfergus.com/images/diecast/DSC01068.JPG,MAZDA RX-7,3A,HW CITY 2014 - NIGHT BURNERZ,,2014,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933453,BFF72,http://static.christanfergus.com/images/diecast/IMG_20150909_210115.JPG,FERRARI 458 ITALIA,3A,HW CITY 2014 - SPEED TEAM,BLUE,2014,35/250,,,,,PDigwodDLwByNXtBS,9/5/2015,,
560370a2d62d105a0c933454,P2432,http://static.christanfergus.com/images/diecast/DSC00832.JPG,COCKNEY CAB II,3A,HW CITY WORKS,BLACK,2010,6/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933455,BFF44,http://static.christanfergus.com/images/diecast/DSC00563.JPG,SUBARU IMPREZA WRX,3A,HW OFF-ROAD,BLUE,2014,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933456,BFG32,http://static.christanfergus.com/images/diecast/DSC00561.JPG,LAND CRUSHER,3A,HW OFF-ROAD,ORANGE,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933457,BFG36,http://static.christanfergus.com/images/diecast/DSC00577.JPG,MONSTER DAIRY DELIVERY,3A,HW OFF-ROAD,BLUE,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933458,BFF52,http://static.christanfergus.com/images/diecast/DSC00615.JPG,DATSUN 620,3A,HW OFF-ROAD,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933459,BFG24,http://static.christanfergus.com/images/diecast/IMG_20150909_210056.jpg,FAST-BED HAULER,3A,HW OFF-ROAD 2014 - STUNT CIRCUIT,RED,2014,105/250,,,,,PDigwodDLwByNXtBS,9/5/2015,,
560370a2d62d105a0c93345a,BFG64,http://static.christanfergus.com/images/diecast/DSC00605.JPG,BMW E36 M3 RACE,3A,HW RACE,RED,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345b,BFD19,http://static.christanfergus.com/images/diecast/IMG_20150706_211211.JPG,FIG RIG,3A,HW RACE 2014 - HW RACE TEAM,BLUE,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345c,BDD07,http://static.christanfergus.com/images/diecast/DSC01074.JPG,BMW E36 M3 RACE,3A,HW RACE 2014 - TRACK ACES,WHITE,2014,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345d,BGJ68,http://static.christanfergus.com/images/diecast/DSC00669.JPG,2008 TESLA ROADSTER,3A,HW SHOWROOM,CHARCOAL,2013,6/6/2015,,TRUE,Scavenger hunt,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345e,X1786,http://static.christanfergus.com/images/diecast/DSC00687.JPG,NISSAN SKYLINE GT-R (R34),3A,HW SHOWROOM,RED,2013,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345f,X1811,http://static.christanfergus.com/images/diecast/DSC00579.JPG,67 CAMARO,3A,HW SHOWROOM,BLACK,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933460,X1990,http://static.christanfergus.com/images/diecast/DSC00623.JPG,LOTUS PROJECT M250,3A,HW SHOWROOM,ORANGE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933461,X1953,http://static.christanfergus.com/images/diecast/DSC00629.JPG,BMW 2002,3A,HW SHOWROOM,BLUE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933462,X2031,http://static.christanfergus.com/images/diecast/DSC00631.JPG,92 BMW M3,3A,HW SHOWROOM,BLUE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933463,X1998,http://static.christanfergus.com/images/diecast/DSC00633.JPG,65 MUSTANG 2+2 FASTBACK,3A,HW SHOWROOM,BLUE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933464,X2001,http://static.christanfergus.com/images/diecast/DSC00635.JPG,64 CHEVY NOVA STATION WAGON,3A,HW SHOWROOM,MAROON,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933465,X1640,http://static.christanfergus.com/images/diecast/DSC00641.JPG,12 ACURA NSX CONCEPT,3A,HW SHOWROOM,SILVER,2013,,,,possible defect passenger fender,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933466,X1844,http://static.christanfergus.com/images/diecast/DSC00673.JPG,TOYOTA 2000 GT,3A,HW SHOWROOM,RED,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933467,X1615,http://static.christanfergus.com/images/diecast/DSC00689.JPG,PORSCHE 918 SPYDER,3A,HW SHOWROOM,SILVER,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933468,X1782,http://static.christanfergus.com/images/diecast/DSC00695.JPG,BMW 2002,3A,HW SHOWROOM,GREEN,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933469,X1981,http://static.christanfergus.com/images/diecast/IMG_20150731_150319.jpg,1987 TOYOTA PICKUP,3A,HW SHOWROOM 2013 - HW HOT TRUCKS,TAN,2013,165/250,,TRUE,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c93346a,X1639,http://static.christanfergus.com/images/diecast/DSC00671.JPG,12 MINI COUNTRYMAN RALLY,3A,HW STUNT,GREEN,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346b,X1731,http://static.christanfergus.com/images/diecast/DSC00693.JPG,CITROEN C4 RALLY,3A,HW STUNT,YELLOW,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346c,BFF81,http://static.christanfergus.com/images/diecast/DSC00565.JPG,MORRIS MINI,3A,HW WORKSHOP,GREEN,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346d,BFF04,http://static.christanfergus.com/images/diecast/DSC00573.JPG,NISSAN SKYLINE H/T 2000GT-X,3A,HW WORKSHOP,BLACK,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346e,BFG75,http://static.christanfergus.com/images/diecast/DSC00601.JPG,68 PLYMOUTH BARRACUDA FORMULA S,3A,HW WORKSHOP,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346f,BFF97,http://static.christanfergus.com/images/diecast/DSC00639.JPG,PAGANI HUAYRA,3A,HW WORKSHOP,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933470,BFF99,http://static.christanfergus.com/images/diecast/DSC01089.JPG,ASTON MARTIN 1963 DB5,3A,HW WORKSHOP - HW ALL STARS,SILVER,2014,10/10/2015,,TRUE,JAMES BOND 007 GOLDFINGER,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933471,BFF24,http://static.christanfergus.com/images/diecast/IMG_20150909_210301.jpg,72 FORD GRAN TORINO SPORT,3A,HW WORKSHOP 2014 - HW PERFORMANCE,BLUE,2014,248/250,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c933472,R7504,http://static.christanfergus.com/images/diecast/DSC01029.JPG,AMC JAVELIN AMX,3A,MUSCLE MANIA '10,BLUE,2010,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933473,R7474,http://static.christanfergus.com/images/diecast/DSC00902.JPG,PURPLE PASSION,3A,MYSTERY,PINK,2010,1/24/2015,,,I OPENED IT. SAD DAY.,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933474,R7523,http://static.christanfergus.com/images/diecast/DSC00852.JPG,VOLKWAGEN GOLF GTI,3A,NIGHTBURNERZ,GREEN,2010,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933475,R3727,http://static.christanfergus.com/images/diecast/DSC01006.JPG,SUPER VAN,3A,REAL RIDERS,ORANGE,2010,1/34,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933476,Y2151,http://static.christanfergus.com/images/diecast/DSC00643.JPG,64 BUICK RIVIERA,3A,SUPERMAN,,2014,1/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933477,Y2152,http://static.christanfergus.com/images/diecast/DSC00645.JPG,65 PONTIAC GTO,3A,SUPERMAN,,2014,2/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933478,Y2154,http://static.christanfergus.com/images/diecast/DSC00647.JPG,CUSTOM '11 CAMARO,3A,SUPERMAN,,2014,3/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933479,Y2155,http://static.christanfergus.com/images/diecast/DSC00649.JPG,8 CRATE,3A,SUPERMAN,,2014,4/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347a,Y2153,http://static.christanfergus.com/images/diecast/DSC00651.JPG,05 FORD MUSTANG GT,3A,SUPERMAN,,2014,5/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347b,Y2156,http://static.christanfergus.com/images/diecast/DSC00653.JPG,JADED,3A,SUPERMAN,,2014,6/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347c,V5513,http://static.christanfergus.com/images/diecast/DSC00992.JPG,68 EL CAMINO,3A,THRILL RACERS - BEACH '12,ORANGE,2012,4/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347d,V5500,http://static.christanfergus.com/images/diecast/DSC00617.JPG,2009 CORVETTE STINGRAY CONCEPT,3A,THRILL RACERS - CITY STUNT '12,BLACK,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347e,V5502,http://static.christanfergus.com/images/diecast/DSC00974.JPG,CITROEN C4 RALLY,3A,THRILL RACERS - CITY STUNT '12,GREEN,2012,3/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347f,V5488,http://static.christanfergus.com/images/diecast/DSC00858.JPG,FLIGHT '03,3A,THRILL RACERS- RACE COURSE '12,MAROON,2012,4/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933480,V5493,http://static.christanfergus.com/images/diecast/DSC00894.JPG,MITSUBISHI PAJERO,3A,THRILL RACERS- SWAMP RALLY '12,GREEN,2012,4/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933481,R7440,http://static.christanfergus.com/images/diecast/IMG_20150912_152449.jpg,FORD GTX1,5A,TREASURE HUNTS,BLUE,2010,7/12,,TRUE,,,PDigwodDLwByNXtBS,9/13/2015,TRUE,
560370a2d62d105a0c933482,V5557,http://static.christanfergus.com/images/diecast/DSC00904.JPG,63 STUDEBAKER CHAMP,4A,2011 NEW MODELS,YELLOW,2011,29/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933483,T9972,http://static.christanfergus.com/images/diecast/DSC00910.JPG,HONDA S2000,4A,2011 NEW MODELS,GREY,2011,20/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933484,T9688,http://static.christanfergus.com/images/diecast/DSC00966.JPG,BACK TO THE FUTURE TIME MACHINE,4A,2011 NEW MODELS,GREY,2011,18/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933485,V5556,http://static.christanfergus.com/images/diecast/DSC01011.JPG,53 FORD MUSTANG II CONCEPT,4A,2011 NEW MODELS,BURGANDY,2011,14/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933486,T9704,http://static.christanfergus.com/images/diecast/DSC01017.JPG,BLVD. BRUISER,4A,2011 NEW MODELS,RUST,2011,34/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933487,T9703,http://static.christanfergus.com/images/diecast/DSC00848.JPG,NISSAN SKYLINE H/T 2000GT-X,4A,2011 NEW MODELS,WHITE,2011,33/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933488,V0044,http://static.christanfergus.com/images/diecast/DSC00854.JPG,LAMBORGHINI GALLARDO LP 570-4 SUPERLEGGERA,4A,2011 NEW MODELS,WHITE,2011,9/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933489,T9973,http://static.christanfergus.com/images/diecast/DSC00856.JPG,69 SHELBY GT-500,4A,2011 NEW MODELS,BLUE,2011,21/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348a,V0023,http://static.christanfergus.com/images/diecast/DSC00876.JPG,MINI CHALLENGE,4A,2011 NEW MODELS,BLUE,2011,30/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348b,T9956,http://static.christanfergus.com/images/diecast/DSC00880.JPG,MEGANE TROPHY,4A,2011 NEW MODELS,BLACK,2011,16/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348c,T9696,http://static.christanfergus.com/images/diecast/DSC00884.JPG,10 BMW M3,4A,2011 NEW MODELS,WHITE,2011,26/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348d,T9710,http://static.christanfergus.com/images/diecast/DSC00892.JPG,11 KEN BLOCK FORD FIESTA,4A,2011 NEW MODELS,BLACK,2011,40/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348e,T9715,http://static.christanfergus.com/images/diecast/DSC00896.JPG,FERRARI FF,4A,2011 NEW MODELS,RED,2011,45/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348f,T9701,http://static.christanfergus.com/images/diecast/DSC00914.JPG,ASTON MARTIN ONE-77,4A,2011 NEW MODELS,GREY,2011,31/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933490,T9718,http://static.christanfergus.com/images/diecast/DSC00918.JPG,LAMBORGHINI ESTOQUE,4A,2011 NEW MODELS,GREY,2011,48/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933491,V0034,http://static.christanfergus.com/images/diecast/DSC00920.JPG,VOLKSWAGEN BRASILIA,4A,2011 NEW MODELS,GREEN,2011,8/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933492,T9982,http://static.christanfergus.com/images/diecast/DSC00922.JPG,68 COPO CAMARO,4A,2011 NEW MODELS,MAROON,2011,25/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933493,X0092,http://static.christanfergus.com/images/diecast/DSC00932.JPG,NISSAN SKYLINE H/T 2000GT-R,4A,2011 NEW MODELS,WHITE,2011,22/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933494,V0047,http://static.christanfergus.com/images/diecast/DSC00954.JPG,ASTRO FUNK,4A,2011 NEW MODELS,GREEN,2011,27/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933495,T9672,http://static.christanfergus.com/images/diecast/DSC00976.JPG,72 FORD GRAN TURISMO SPORT,4A,2011 NEW MODELS,GREEN,2011,2/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933496,V9461,http://static.christanfergus.com/images/diecast/DSC00996.JPG,HONDA S2000,4A,2011 NEW MODELS,RED,2011,20/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933497,T9678,,VOLKSWAGEN BRASILIA,4A,2011 NEW MODELS,AQUA,2011,8/244,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c933498,X5953,http://static.christanfergus.com/images/diecast/DSC00697.JPG,CAMARO Z28,4A,4TH OF JULY,BLUE,2012,1/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933499,X5954,http://static.christanfergus.com/images/diecast/DSC00699.JPG,TRACK T,4A,4TH OF JULY,GOLD,2012,2/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93349a,X5955,http://static.christanfergus.com/images/diecast/DSC00701.JPG,RODGER DODGER,4A,4TH OF JULY,RED,2012,3/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93349b,X5956,http://static.christanfergus.com/images/diecast/DSC00703.JPG,CUSTOM '62 CHEVY,4A,4TH OF JULY,BLUE,2012,4/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93349c,X5957,http://static.christanfergus.com/images/diecast/DSC00705.JPG,64 LINCOLN CONTINENTAL,4A,4TH OF JULY,RED,2012,5/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93349d,V4428,http://static.christanfergus.com/images/diecast/DSC00707.JPG,HOT BIRD,4A,CARS OF THE DECADES,SILVER,2011,18/32,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93349e,V3903,http://static.christanfergus.com/images/diecast/DSC01002.JPG,VOLKSWAGEN BEETLE,4A,CLOVER CARS,GREEN,2011,6/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93349f,T9848,http://static.christanfergus.com/images/diecast/DSC00968.JPG,81 DELOREAN DMC-12,4A,FASTER THAN EVER,GREY,2011,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a0,T9857,http://static.christanfergus.com/images/diecast/DSC00830.JPG,VOLKSWAGEN TYPE 181,4A,FASTER THAN EVER '11,GREEN,2001,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a1,V5211,http://static.christanfergus.com/images/diecast/DSC00908.JPG,VOLKSWAGEN TYPE 181,4A,FASTER THAN EVER '11,RUST,2011,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a2,T9849,http://static.christanfergus.com/images/diecast/DSC00958.JPG,AMC JAVELIN AMX,4A,FASTER THAN EVER '11,BROWN,2011,2/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a3,T9806,http://static.christanfergus.com/images/diecast/DSC01037.JPG,CUSTOM VOLKSWAGEN BEETLE,4A,HEAT FLEET '11,BLUE,2011,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a4,V0032,http://static.christanfergus.com/images/diecast/DSC01035.JPG,DIXIE CHALLENGER,4A,HW MAIN STREET '11,BLACK,2011,5/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a5,T9840,http://static.christanfergus.com/images/diecast/DSC00866.JPG,TOYOTA LAND CRUISER FJ40,4A,HW PERFORMANCE '11,WHITE,2011,3/10/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a6,V0029,http://static.christanfergus.com/images/diecast/DSC00870.JPG,FORD ANGLIA PANEL TRUCK,4A,HW PERFORMANCE '11,BLUE,2011,8/10/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a7,V5210,http://static.christanfergus.com/images/diecast/DSC00890.JPG,TOYOTA LAND CRUISER FJ40,4A,HW PERFORMANCE '11,GREY,2011,3/10/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a8,V5224,http://static.christanfergus.com/images/diecast/DSC00960.JPG,AMC GREASED GREMLIN,4A,HW PERFORMANCE '11,BLACK,2011,7/10/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334a9,T9859,http://static.christanfergus.com/images/diecast/DSC00942.JPG,47 WILLYS,4A,HW RACING,BLUE,2011,2/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334aa,V0031,http://static.christanfergus.com/images/diecast/DSC01021.JPG,47 WILLYS,4A,HW RACING '11,BLACK,2011,2/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334ab,T9866,http://static.christanfergus.com/images/diecast/DSC00930.JPG,92 FORD MUSTANG,4A,HW RACING '11,BLUE,2011,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334ac,T9942,http://static.christanfergus.com/images/diecast/DSC00972.JPG,66 CHEVY NOVA,4A,HW RACING '11,WHITE,2011,4/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334ad,T9775,http://static.christanfergus.com/images/diecast/DSC01013.JPG,SURFIN' SCHOOL BUS,4A,HW VIDEO GAME HEROES '11,YELLOW,2011,10/22/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334ae,T9784,http://static.christanfergus.com/images/diecast/DSC00862.JPG,AMAZOOM,4A,HW VIDEO GAME HEROES '11,GREY,2011,19/22,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334af,V5218,http://static.christanfergus.com/images/diecast/DSC00844.JPG,68 EL CAMINO,4A,MUSCLE MANIA,PURPLE,2011,4/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c9334b0,T9812,http://static.christanfergus.com/images/diecast/DSC01039.JPG,70 PONTIAC GTO,4A,MUSCLE MANIA '11,YELLOW,2011,5/10/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
