_id,dc_toy_num,dc_img_url,dc_img_url_sized,dc_model_name,dc_bin_num,dc_series,dc_color,dc_year,dc_series_num,dc_collector_num,dc_favourite,dc_notes,dc_duplicate,createdBy,dc_date_added,dc_treasure_hunt,dc_damaged
560370a2d62d105a0c93342e,V5319,http://static.christanfergus.com/images/diecast/DSC00988.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00988_sized.JPG,MAZDA RX-7,3A,2012 NEW MODELS,BLACK,2012,31/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93342f,R7545,http://static.christanfergus.com/images/diecast/DSC01000.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01000_sized.JPG,SCIROCCO GT 24,3A,ALL STARS '10,BURGANDY,2010,2/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933430,R7551,http://static.christanfergus.com/images/diecast/DSC00952.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00952_sized.JPG,VOLKSWAGEN SP2,3A,ALL STARS '10,ORANGE,2010,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933431,R7553,http://static.christanfergus.com/images/diecast/DSC00998.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00998_sized.JPG,FERRARI 308 GTS,3A,ALL STARS '10,BLUE,2010,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933432,V5399,http://static.christanfergus.com/images/diecast/DSC00874.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00874_sized.JPG,ASTON MARTIN DBS,3A,FASTER THAN EVER,BURGANDY,2012,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933433,R7554,http://static.christanfergus.com/images/diecast/DSC01027.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01027_sized.JPG,CUSTOM V-8 VEGA,3A,FASTER THAN EVER '10,BLUE,2010,1/10/2015,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c933434,R7554,http://static.christanfergus.com/images/diecast/DSC00882.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00882_sized.JPG,CUSTOM V-8 VEGA,3A,FASTER THAN EVER '10,WHITE,2010,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933435,R7556,http://static.christanfergus.com/images/diecast/DSC00940.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00940_sized.JPG,TRIUMPH TR6,3A,FASTER THAN EVER '10,BURGANDY,2010,131/240,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933436,V5578,http://static.christanfergus.com/images/diecast/DSC00609.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00609_sized.JPG,DATSUN BLUEBIRD 510,3A,FASTER THAN EVER '12,GREY,2012,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933437,V5565,http://static.christanfergus.com/images/diecast/DSC00900.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00900_sized.JPG,FORD GTX1,3A,FASTER THAN EVER '12,RED,2012,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933438,V5398,http://static.christanfergus.com/images/diecast/DSC00948.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00948_sized.JPG,DATSUN BLUEBIRD 510,3A,FASTER THAN EVER '12,RED,2012,2/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933439,V5396,http://static.christanfergus.com/images/diecast/DSC00970.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00970_sized.JPG,FORD GTX1,3A,FASTER THAN EVER '12,WHITE,2012,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343a,V5459,http://static.christanfergus.com/images/diecast/DSC00950.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00950_sized.JPG,VOLKSWAGEN BRASILIA,3A,HEAT FLEET '12,BURGANDY,2012,5/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343b,BDR31,http://static.christanfergus.com/images/diecast/IMG_20150730_203035.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150730_203035_sized.jpg,1987 TOYOTA PICKUP,3A,HOT WHEELS COOL CLASSICS,GOLD,2014,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343c,BDR44,http://static.christanfergus.com/images/diecast/DSC01078.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01078_sized.JPG,HONDA S2000,3A,HOT WHEELS COOL CLASSICS,GOLD,2014,23/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343d,BDR45,http://static.christanfergus.com/images/diecast/DSC01080.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01080_sized.JPG,FORD GT,3A,HOT WHEELS COOL CLASSICS,SILVER,2014,24/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343e,BDR46,http://static.christanfergus.com/images/diecast/DSC01082.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01082_sized.JPG,65 VOLKSWAGEN FASTBACK,3A,HOT WHEELS COOL CLASSICS,RED,2014,25/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93343f,BDR43,http://static.christanfergus.com/images/diecast/DSC01126.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01126_sized.JPG,84 HURST OLDS,3A,HOT WHEELS COOL CLASSICS,GOLD,2014,22/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933440,BDR42,http://static.christanfergus.com/images/diecast/IMG_20150627_203421.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150627_203421_sized.JPG,69 BOSS 302,3A,HOT WHEELS COOL CLASSICS,TURQUOISE,2014,21/30,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933441,V5432,http://static.christanfergus.com/images/diecast/DSC00677.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00677_sized.JPG,09 FORD FOCUS RS,3A,HW ALL STARS,RED,2012,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933442,V5426,http://static.christanfergus.com/images/diecast/DSC00878.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00878_sized.JPG,ASTON MARTIN ONE-77,3A,HW ALL STARS,WHITE,2012,3/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933443,V5428,http://static.christanfergus.com/images/diecast/DSC01008.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01008_sized.JPG,FERRARI 599XX,3A,HW ALL STARS '12,RED,2012,5/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933444,V5431,http://static.christanfergus.com/images/diecast/DSC01023.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01023_sized.JPG,LAMBORGHINI ESTOQUE,3A,HW ALL STARS '12,YELLOW,2012,8/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933445,V5567,http://static.christanfergus.com/images/diecast/DSC01033.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01033_sized.JPG,FERRARI 458 ITALIA,3A,HW ALL STARS '12,RED,2012,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933446,V5424,http://static.christanfergus.com/images/diecast/DSC00986.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00986_sized.JPG,LAMBORGHINI REVENTON,3A,HW ALL STARS '12,RUST,2012,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933447,X1873,http://static.christanfergus.com/images/diecast/DSC00619.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00619_sized.JPG,HONDA S2000,3A,HW CITY,RED,2013,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933448,X1664,http://static.christanfergus.com/images/diecast/DSC00691.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00691_sized.JPG,PORSCHE CARRERA GT,3A,HW CITY,RED,2013,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933449,X1862,http://static.christanfergus.com/images/diecast/DSC00675.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00675_sized.JPG,70 TOYOTA CELICA,3A,HW CITY,YELLOW,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344a,X1733,http://static.christanfergus.com/images/diecast/DSC00685.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00685_sized.JPG,SUBARU WRX STI,3A,HW CITY,WHITE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344b,X1632,http://static.christanfergus.com/images/diecast/DSC00715.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00715_sized.JPG,70 TOYOTA CELICA,3A,HW CITY,GREEN,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344c,BFC46,http://static.christanfergus.com/images/diecast/DSC00591.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00591_sized.JPG,70 TOYOTA CELICA,3A,HW CITY,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344d,BFF82,http://static.christanfergus.com/images/diecast/DSC00625.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00625_sized.JPG,FIAT 500,3A,HW CITY,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344e,BFF91,http://static.christanfergus.com/images/diecast/DSC00637.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00637_sized.JPG,LAFERRARI,3A,HW CITY,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93344f,BFD84,http://static.christanfergus.com/images/diecast/IMG_20150722_204303.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150722_204303_sized.jpg,1971 MUSTANG MACH 1,3A,HW CITY 2014 - MUSTANG 50TH,GOLD,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933450,BFG34,http://static.christanfergus.com/images/diecast/IMG_20150823_062656.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150823_062656_sized.jpg,70 FORD MUSTANG MACH 1,3A,HW CITY 2014 - MUSTANG 50TH,YELLOW,2014,,,,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c933451,BFC44,http://static.christanfergus.com/images/diecast/DSC00585.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00585_sized.JPG,TOYOTA SUPRA,3A,HW CITY 2014 - NIGHT BURNERZ,BLUE,2014,2/10/2015,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933452,BFC43,http://static.christanfergus.com/images/diecast/DSC01068.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01068_sized.JPG,MAZDA RX-7,3A,HW CITY 2014 - NIGHT BURNERZ,,2014,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933453,BFF72,http://static.christanfergus.com/images/diecast/IMG_20150909_210115.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210115_sized.JPG,FERRARI 458 ITALIA,3A,HW CITY 2014 - SPEED TEAM,BLUE,2014,35/250,,,,,PDigwodDLwByNXtBS,9/5/2015,,
560370a2d62d105a0c933454,P2432,http://static.christanfergus.com/images/diecast/DSC00832.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00832_sized.JPG,COCKNEY CAB II,3A,HW CITY WORKS,BLACK,2010,6/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933455,BFF44,http://static.christanfergus.com/images/diecast/DSC00563.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00563_sized.JPG,SUBARU IMPREZA WRX,3A,HW OFF-ROAD,BLUE,2014,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933456,BFG32,http://static.christanfergus.com/images/diecast/DSC00561.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00561_sized.JPG,LAND CRUSHER,3A,HW OFF-ROAD,ORANGE,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933457,BFG36,http://static.christanfergus.com/images/diecast/DSC00577.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00577_sized.JPG,MONSTER DAIRY DELIVERY,3A,HW OFF-ROAD,BLUE,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933458,BFF52,http://static.christanfergus.com/images/diecast/DSC00615.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00615_sized.JPG,DATSUN 620,3A,HW OFF-ROAD,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933459,BFG24,http://static.christanfergus.com/images/diecast/IMG_20150909_210056.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210056_sized.jpg,FAST-BED HAULER,3A,HW OFF-ROAD 2014 - STUNT CIRCUIT,RED,2014,105/250,,,,,PDigwodDLwByNXtBS,9/5/2015,,
560370a2d62d105a0c93345a,BFG64,http://static.christanfergus.com/images/diecast/DSC00605.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00605_sized.JPG,BMW E36 M3 RACE,3A,HW RACE,RED,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345b,BFD19,http://static.christanfergus.com/images/diecast/IMG_20150706_211211.JPG,http://static.christanfergus.com/images/diecast-sized/IMG_20150706_211211_sized.JPG,FIG RIG,3A,HW RACE 2014 - HW RACE TEAM,BLUE,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345c,BDD07,http://static.christanfergus.com/images/diecast/DSC01074.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01074_sized.JPG,BMW E36 M3 RACE,3A,HW RACE 2014 - TRACK ACES,WHITE,2014,9/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345d,BGJ68,http://static.christanfergus.com/images/diecast/DSC00669.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00669_sized.JPG,2008 TESLA ROADSTER,3A,HW SHOWROOM,CHARCOAL,2013,6/6/2015,,TRUE,Scavenger hunt,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345e,X1786,http://static.christanfergus.com/images/diecast/DSC00687.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00687_sized.JPG,NISSAN SKYLINE GT-R (R34),3A,HW SHOWROOM,RED,2013,,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93345f,X1811,http://static.christanfergus.com/images/diecast/DSC00579.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00579_sized.JPG,67 CAMARO,3A,HW SHOWROOM,BLACK,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933460,X1990,http://static.christanfergus.com/images/diecast/DSC00623.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00623_sized.JPG,LOTUS PROJECT M250,3A,HW SHOWROOM,ORANGE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933461,X1953,http://static.christanfergus.com/images/diecast/DSC00629.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00629_sized.JPG,BMW 2002,3A,HW SHOWROOM,BLUE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933462,X2031,http://static.christanfergus.com/images/diecast/DSC00631.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00631_sized.JPG,92 BMW M3,3A,HW SHOWROOM,BLUE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933463,X1998,http://static.christanfergus.com/images/diecast/DSC00633.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00633_sized.JPG,65 MUSTANG 2+2 FASTBACK,3A,HW SHOWROOM,BLUE,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933464,X2001,http://static.christanfergus.com/images/diecast/DSC00635.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00635_sized.JPG,64 CHEVY NOVA STATION WAGON,3A,HW SHOWROOM,MAROON,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933465,X1640,http://static.christanfergus.com/images/diecast/DSC00641.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00641_sized.JPG,12 ACURA NSX CONCEPT,3A,HW SHOWROOM,SILVER,2013,,,,possible defect passenger fender,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933466,X1844,http://static.christanfergus.com/images/diecast/DSC00673.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00673_sized.JPG,TOYOTA 2000 GT,3A,HW SHOWROOM,RED,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933467,X1615,http://static.christanfergus.com/images/diecast/DSC00689.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00689_sized.JPG,PORSCHE 918 SPYDER,3A,HW SHOWROOM,SILVER,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933468,X1782,http://static.christanfergus.com/images/diecast/DSC00695.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00695_sized.JPG,BMW 2002,3A,HW SHOWROOM,GREEN,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933469,X1981,http://static.christanfergus.com/images/diecast/IMG_20150731_150319.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150731_150319_sized.jpg,1987 TOYOTA PICKUP,3A,HW SHOWROOM 2013 - HW HOT TRUCKS,TAN,2013,165/250,,TRUE,,,PDigwodDLwByNXtBS,8/23/2015,,
560370a2d62d105a0c93346a,X1639,http://static.christanfergus.com/images/diecast/DSC00671.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00671_sized.JPG,12 MINI COUNTRYMAN RALLY,3A,HW STUNT,GREEN,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346b,X1731,http://static.christanfergus.com/images/diecast/DSC00693.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00693_sized.JPG,CITROEN C4 RALLY,3A,HW STUNT,YELLOW,2013,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346c,BFF81,http://static.christanfergus.com/images/diecast/DSC00565.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00565_sized.JPG,MORRIS MINI,3A,HW WORKSHOP,GREEN,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346d,BFF04,http://static.christanfergus.com/images/diecast/DSC00573.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00573_sized.JPG,NISSAN SKYLINE H/T 2000GT-X,3A,HW WORKSHOP,BLACK,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346e,BFG75,http://static.christanfergus.com/images/diecast/DSC00601.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00601_sized.JPG,68 PLYMOUTH BARRACUDA FORMULA S,3A,HW WORKSHOP,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93346f,BFF97,http://static.christanfergus.com/images/diecast/DSC00639.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00639_sized.JPG,PAGANI HUAYRA,3A,HW WORKSHOP,,2014,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933470,BFF99,http://static.christanfergus.com/images/diecast/DSC01089.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01089_sized.JPG,ASTON MARTIN 1963 DB5,3A,HW WORKSHOP - HW ALL STARS,SILVER,2014,10/10/2015,,TRUE,JAMES BOND 007 GOLDFINGER,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933471,BFF24,http://static.christanfergus.com/images/diecast/IMG_20150909_210301.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150909_210301_sized.jpg,72 FORD GRAN TORINO SPORT,3A,HW WORKSHOP 2014 - HW PERFORMANCE,BLUE,2014,248/250,,,,,PDigwodDLwByNXtBS,9/9/2015,,
560370a2d62d105a0c933472,R7504,http://static.christanfergus.com/images/diecast/DSC01029.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01029_sized.JPG,AMC JAVELIN AMX,3A,MUSCLE MANIA '10,BLUE,2010,1/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933473,R7474,http://static.christanfergus.com/images/diecast/DSC00902.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00902_sized.JPG,PURPLE PASSION,3A,MYSTERY,PINK,2010,1/24/2015,,,I OPENED IT. SAD DAY.,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933474,R7523,http://static.christanfergus.com/images/diecast/DSC00852.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00852_sized.JPG,VOLKWAGEN GOLF GTI,3A,NIGHTBURNERZ,GREEN,2010,10/10/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933475,R3727,http://static.christanfergus.com/images/diecast/DSC01006.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01006_sized.JPG,SUPER VAN,3A,REAL RIDERS,ORANGE,2010,1/34,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933476,Y2151,http://static.christanfergus.com/images/diecast/DSC00643.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00643_sized.JPG,64 BUICK RIVIERA,3A,SUPERMAN,,2014,1/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933477,Y2152,http://static.christanfergus.com/images/diecast/DSC00645.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00645_sized.JPG,65 PONTIAC GTO,3A,SUPERMAN,,2014,2/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933478,Y2154,http://static.christanfergus.com/images/diecast/DSC00647.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00647_sized.JPG,CUSTOM '11 CAMARO,3A,SUPERMAN,,2014,3/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933479,Y2155,http://static.christanfergus.com/images/diecast/DSC00649.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00649_sized.JPG,8 CRATE,3A,SUPERMAN,,2014,4/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347a,Y2153,http://static.christanfergus.com/images/diecast/DSC00651.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00651_sized.JPG,05 FORD MUSTANG GT,3A,SUPERMAN,,2014,5/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347b,Y2156,http://static.christanfergus.com/images/diecast/DSC00653.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00653_sized.JPG,JADED,3A,SUPERMAN,,2014,6/6/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347c,V5513,http://static.christanfergus.com/images/diecast/DSC00992.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00992_sized.JPG,68 EL CAMINO,3A,THRILL RACERS - BEACH '12,ORANGE,2012,4/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347d,V5500,http://static.christanfergus.com/images/diecast/DSC00617.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00617_sized.JPG,2009 CORVETTE STINGRAY CONCEPT,3A,THRILL RACERS - CITY STUNT '12,BLACK,2012,,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347e,V5502,http://static.christanfergus.com/images/diecast/DSC00974.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00974_sized.JPG,CITROEN C4 RALLY,3A,THRILL RACERS - CITY STUNT '12,GREEN,2012,3/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93347f,V5488,http://static.christanfergus.com/images/diecast/DSC00858.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00858_sized.JPG,FLIGHT '03,3A,THRILL RACERS- RACE COURSE '12,MAROON,2012,4/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933480,V5493,http://static.christanfergus.com/images/diecast/DSC00894.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00894_sized.JPG,MITSUBISHI PAJERO,3A,THRILL RACERS- SWAMP RALLY '12,GREEN,2012,4/5/2015,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933481,R7440,http://static.christanfergus.com/images/diecast/IMG_20150912_152449.jpg,http://static.christanfergus.com/images/diecast-sized/IMG_20150912_152449_sized.jpg,FORD GTX1,5A,TREASURE HUNTS,BLUE,2010,7/12,,TRUE,,,PDigwodDLwByNXtBS,9/13/2015,TRUE,
560370a2d62d105a0c933482,V5557,http://static.christanfergus.com/images/diecast/DSC00904.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00904_sized.JPG,63 STUDEBAKER CHAMP,4A,2011 NEW MODELS,YELLOW,2011,29/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933483,T9972,http://static.christanfergus.com/images/diecast/DSC00910.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00910_sized.JPG,HONDA S2000,4A,2011 NEW MODELS,GREY,2011,20/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933484,T9688,http://static.christanfergus.com/images/diecast/DSC00966.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00966_sized.JPG,BACK TO THE FUTURE TIME MACHINE,4A,2011 NEW MODELS,GREY,2011,18/50,,TRUE,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933485,V5556,http://static.christanfergus.com/images/diecast/DSC01011.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01011_sized.JPG,53 FORD MUSTANG II CONCEPT,4A,2011 NEW MODELS,BURGANDY,2011,14/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933486,T9704,http://static.christanfergus.com/images/diecast/DSC01017.JPG,http://static.christanfergus.com/images/diecast-sized/DSC01017_sized.JPG,BLVD. BRUISER,4A,2011 NEW MODELS,RUST,2011,34/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933487,T9703,http://static.christanfergus.com/images/diecast/DSC00848.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00848_sized.JPG,NISSAN SKYLINE H/T 2000GT-X,4A,2011 NEW MODELS,WHITE,2011,33/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933488,V0044,http://static.christanfergus.com/images/diecast/DSC00854.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00854_sized.JPG,LAMBORGHINI GALLARDO LP 570-4 SUPERLEGGERA,4A,2011 NEW MODELS,WHITE,2011,9/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c933489,T9973,http://static.christanfergus.com/images/diecast/DSC00856.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00856_sized.JPG,69 SHELBY GT-500,4A,2011 NEW MODELS,BLUE,2011,21/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348a,V0023,http://static.christanfergus.com/images/diecast/DSC00876.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00876_sized.JPG,MINI CHALLENGE,4A,2011 NEW MODELS,BLUE,2011,30/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348b,T9956,http://static.christanfergus.com/images/diecast/DSC00880.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00880_sized.JPG,MEGANE TROPHY,4A,2011 NEW MODELS,BLACK,2011,16/50,,,,,PDigwodDLwByNXtBS,,,
560370a2d62d105a0c93348c,T9696,http://static.christanfergus.com/images/diecast/DSC00884.JPG,http://static.christanfergus.com/images/diecast-sized/DSC00884_sized.JPG,10 BMW M3,4A,2011 NEW MODELS,WHITE,2011,26/50,,,,,PDigwodDLwByNXtBS,,,
